144	161	FALLING_ACTION
121	130	FALLING_ACTION
52	144	FALLING_ACTION
95	161	FALLING_ACTION
38	111	FALLING_ACTION
44_45_46	144	FALLING_ACTION
155	184_185	FALLING_ACTION
144	208	FALLING_ACTION
121	144	FALLING_ACTION
106	144	FALLING_ACTION
38	106	PRECONDITION
85	144	FALLING_ACTION
38	139	FALLING_ACTION
111	155	PRECONDITION
95	184_185	FALLING_ACTION
121	195	FALLING_ACTION
95	155	FALLING_ACTION
85	155	FALLING_ACTION
139	144	PRECONDITION
38	195	FALLING_ACTION
38	163	FALLING_ACTION
91	144	FALLING_ACTION
91	121	FALLING_ACTION
38	121	FALLING_ACTION
95	121	PRECONDITION
95	134	FALLING_ACTION
121	134	FALLING_ACTION
52	121	FALLING_ACTION
161	208	PRECONDITION
52	208	FALLING_ACTION
52	95	FALLING_ACTION
184_185	208	PRECONDITION
121	155	FALLING_ACTION
91	208	FALLING_ACTION
40	95	FALLING_ACTION
130	208	PRECONDITION
111	144	PRECONDITION
106	208	FALLING_ACTION
95	144	PRECONDITION
38	130	FALLING_ACTION
40	144	FALLING_ACTION
144	155	PRECONDITION
38	52	PRECONDITION
144	163	FALLING_ACTION
38	44_45_46	PRECONDITION
95	195	FALLING_ACTION
155	163	FALLING_ACTION
91	155	FALLING_ACTION
38	155	FALLING_ACTION
95	130	FALLING_ACTION
40	121	FALLING_ACTION
106	121	FALLING_ACTION
95	106	PRECONDITION
111	208	PRECONDITION
40	155	FALLING_ACTION
134	155	PRECONDITION
155	195	FALLING_ACTION
121	161	FALLING_ACTION
139	208	PRECONDITION
85	121	FALLING_ACTION
95	111	FALLING_ACTION
38	161	FALLING_ACTION
52	155	FALLING_ACTION
85	95	FALLING_ACTION
38	134	FALLING_ACTION
44_45_46	121	FALLING_ACTION
95	208	PRECONDITION
134	208	PRECONDITION
38	91	PRECONDITION
95	163	FALLING_ACTION
144	184_185	FALLING_ACTION
85	208	FALLING_ACTION
144	195	FALLING_ACTION
38	144	FALLING_ACTION
44_45_46	208	FALLING_ACTION
195	208	PRECONDITION
38	184_185	FALLING_ACTION
95	139	FALLING_ACTION
111	121	PRECONDITION
121	184_185	FALLING_ACTION
155	208	PRECONDITION
40	208	FALLING_ACTION
163	208	PRECONDITION
130	155	PRECONDITION
38	85	PRECONDITION
130	144	PRECONDITION
85	91	FALLING_ACTION
155	161	FALLING_ACTION
38	95	FALLING_ACTION
38	40	PRECONDITION
121	139	FALLING_ACTION
44_45_46	155	FALLING_ACTION
106	155	FALLING_ACTION
91	95	FALLING_ACTION
44_45_46	95	FALLING_ACTION
121	163	FALLING_ACTION
139	155	PRECONDITION
121	208	PRECONDITION
134	144	PRECONDITION
38	208	PRECONDITION
