74	320	PRECONDITION
45	61	PRECONDITION
57	120	FALLING_ACTION
74	114	PRECONDITION
38	45	FALLING_ACTION
45	229	PRECONDITION
229	303	FALLING_ACTION
45	114	PRECONDITION
74	229	PRECONDITION
61	303	FALLING_ACTION
303	320	PRECONDITION
45	51	PRECONDITION
61	120	FALLING_ACTION
57	303	FALLING_ACTION
38	303	FALLING_ACTION
132	303	FALLING_ACTION
120	229	PRECONDITION
51	120	FALLING_ACTION
42	61	PRECONDITION
45	320	PRECONDITION
42	229	PRECONDITION
74	132	PRECONDITION
61	74	FALLING_ACTION
42	51	PRECONDITION
42	320	PRECONDITION
42	114	PRECONDITION
51	74	FALLING_ACTION
38	120	FALLING_ACTION
114	120	FALLING_ACTION
45	132	PRECONDITION
120	320	PRECONDITION
120	132	PRECONDITION
45	57	PRECONDITION
38	42	FALLING_ACTION
114	303	FALLING_ACTION
57	74	FALLING_ACTION
38	74	FALLING_ACTION
51	303	FALLING_ACTION
42	57	PRECONDITION
42	132	PRECONDITION
