47	257	FALLING_ACTION
47	63	FALLING_ACTION
81	93	FALLING_ACTION
40	257	FALLING_ACTION
63	76	PRECONDITION
76	257	FALLING_ACTION
93	269	FALLING_ACTION
57	63	PRECONDITION
63	257	FALLING_ACTION
40	57	FALLING_ACTION
63	93	FALLING_ACTION
257	269	FALLING_ACTION
93	268	PRECONDITION
257	268	PRECONDITION
63	268	FALLING_ACTION
76	93	FALLING_ACTION
63	81	FALLING_ACTION
40	268	FALLING_ACTION
40	47	FALLING_ACTION
40	81	FALLING_ACTION
40	76	PRECONDITION
81	257	FALLING_ACTION
47	93	FALLING_ACTION
40	93	FALLING_ACTION
57	257	FALLING_ACTION
57	93	FALLING_ACTION
