36	127	FALLING_ACTION
127	133	PRECONDITION
85	194	FALLING_ACTION
63	175	FALLING_ACTION
34	63	PRECONDITION
173	178_179	FALLING_ACTION
83	88_89	FALLING_ACTION
34	83	PRECONDITION
94	127	FALLING_ACTION
173	175	FALLING_ACTION
58	144	PRECONDITION
63	123	FALLING_ACTION
34	58	FALLING_ACTION
36	76	PRECONDITION
34	152	PRECONDITION
83	85	FALLING_ACTION
67	127	FALLING_ACTION
127	144	PRECONDITION
58	123	PRECONDITION
83	175	FALLING_ACTION
34	45	PRECONDITION
184	194	FALLING_ACTION
63	76	PRECONDITION
94	194	FALLING_ACTION
58	184	PRECONDITION
63	127	FALLING_ACTION
58	152	PRECONDITION
34	36	PRECONDITION
34	127	FALLING_ACTION
58	133	PRECONDITION
45	85	FALLING_ACTION
45	76	PRECONDITION
123	173	PRECONDITION
175	194	FALLING_ACTION
67	76	PRECONDITION
34	173	PRECONDITION
127	152	PRECONDITION
76	152	FALLING_ACTION
85	127	FALLING_ACTION
127	175	PRECONDITION
34	194	FALLING_ACTION
85	152	PRECONDITION
152	175	FALLING_ACTION
36	85	FALLING_ACTION
58	94	PRECONDITION
85	173	PRECONDITION
63	85	FALLING_ACTION
58	85	PRECONDITION
45	58	FALLING_ACTION
127	184	PRECONDITION
83	123	FALLING_ACTION
36	175	FALLING_ACTION
36	58	FALLING_ACTION
58	63	PRECONDITION
45	127	FALLING_ACTION
45	175	FALLING_ACTION
58	175	PRECONDITION
123	152	PRECONDITION
36	123	FALLING_ACTION
123	127	FALLING_ACTION
58	67	PRECONDITION
45	123	FALLING_ACTION
123	194	FALLING_ACTION
